coff_seas,category_name,date,divisions_pub
1.0261315912272515,Корпус,2024-01-01,Сеть
1.0217452169855343,Корпус,2024-01-02,Сеть
1.0179561362575829,Корпус,2024-01-03,Сеть
1.020244517032198,Корпус,2024-01-04,Сеть
1.0213286047596828,Корпус,2024-01-05,Сеть
1.0298486980867945,Корпус,2024-01-06,Сеть
1.0180926775548298,Корпус,2024-01-07,Сеть
1.0197004602893145,Корпус,2024-01-08,Сеть
1.0166003122351843,Корпус,2024-01-09,Сеть
1.0138402124573032,Корпус,2024-01-10,Сеть
1.016951777991974,Корпус,2024-01-11,Сеть
1.0186944135275038,Корпус,2024-01-12,Сеть
1.027741345101051,Корпус,2024-01-13,Сеть
1.0164067951662352,Корпус,2024-01-14,Сеть
1.0182584272669126,Корпус,2024-01-15,Сеть
1.0176865364938847,Корпус,2024-01-16,Сеть
1.0201221643327654,Корпус,2024-01-17,Сеть
1.0150711332394275,Корпус,2024-01-18,Сеть
1.0173765519485185,Корпус,2024-01-19,Сеть
1.0259404389456557,Корпус,2024-01-20,Сеть
1.0117929484500383,Корпус,2024-01-21,Сеть
1.0203536308085608,Корпус,2024-01-22,Сеть
1.0190827179926256,Корпус,2024-01-23,Сеть
1.0190925859666624,Корпус,2024-01-24,Сеть
1.0161140127770631,Корпус,2024-01-25,Сеть
1.021663958705085,Корпус,2024-01-26,Сеть
1.023957391882407,Корпус,2024-01-27,Сеть
1.0126330156991128,Корпус,2024-01-28,Сеть
1.0211190117193465,Корпус,2024-01-29,Сеть
1.0231481258477122,Корпус,2024-01-30,Сеть
1.0213183140239468,Корпус,2024-01-31,Сеть
1.0187345392266236,Корпус,2024-02-01,Сеть
1.0228271087494745,Корпус,2024-02-02,Сеть
1.0265677999253846,Корпус,2024-02-03,Сеть
1.014534687910443,Корпус,2024-02-04,Сеть
1.0132143112242948,Корпус,2024-02-05,Сеть
1.016077748559464,Корпус,2024-02-06,Сеть
1.0113689650631568,Корпус,2024-02-07,Сеть
1.0127349294000356,Корпус,2024-02-08,Сеть
1.0210138884570328,Корпус,2024-02-09,Сеть
1.027357074368053,Корпус,2024-02-10,Сеть
1.0146061447954224,Корпус,2024-02-11,Сеть
1.0156979816319516,Корпус,2024-02-12,Сеть
1.014611581759131,Корпус,2024-02-13,Сеть
1.01430242453003,Корпус,2024-02-14,Сеть
1.0148017156389564,Корпус,2024-02-15,Сеть
1.0214540649983328,Корпус,2024-02-16,Сеть
1.0258426733705748,Корпус,2024-02-17,Сеть
1.0170343813469498,Корпус,2024-02-18,Сеть
1.0231468704532016,Корпус,2024-02-19,Сеть
1.025237048392426,Корпус,2024-02-20,Сеть
1.0261625738515985,Корпус,2024-02-21,Сеть
1.0255030875460478,Корпус,2024-02-22,Сеть
1.0269353678436512,Корпус,2024-02-23,Сеть
1.0250013974013794,Корпус,2024-02-24,Сеть
1.009641808541729,Корпус,2024-02-25,Сеть
1.0108865686252635,Корпус,2024-02-26,Сеть
1.0031096282086571,Корпус,2024-02-27,Сеть
1.0009944687825114,Корпус,2024-02-28,Сеть
0.995475929669033,Корпус,2024-02-29,Сеть
0.9927409863857164,Корпус,2024-03-01,Сеть
0.9927928824356846,Корпус,2024-03-02,Сеть
0.9802352392196628,Корпус,2024-03-03,Сеть
0.9777486206804434,Корпус,2024-03-04,Сеть
0.971092970272773,Корпус,2024-03-05,Сеть
0.9672616837310508,Корпус,2024-03-06,Сеть
0.9661565238397172,Корпус,2024-03-07,Сеть
0.9637791621422358,Корпус,2024-03-08,Сеть
0.9638371421262946,Корпус,2024-03-09,Сеть
0.9457780664775172,Корпус,2024-03-10,Сеть
0.949249611371468,Корпус,2024-03-11,Сеть
0.95062694061374,Корпус,2024-03-12,Сеть
0.9545286173533346,Корпус,2024-03-13,Сеть
0.9567166876297512,Корпус,2024-03-14,Сеть
0.966213294107534,Корпус,2024-03-15,Сеть
0.9742772148473898,Корпус,2024-03-16,Сеть
0.9669159389334416,Корпус,2024-03-17,Сеть
0.9669998533399404,Корпус,2024-03-18,Сеть
0.968466891538028,Корпус,2024-03-19,Сеть
0.968613923869713,Корпус,2024-03-20,Сеть
0.9701314564079496,Корпус,2024-03-21,Сеть
0.9681723606466583,Корпус,2024-03-22,Сеть
0.9680983178220398,Корпус,2024-03-23,Сеть
0.952266801714468,Корпус,2024-03-24,Сеть
0.95304069288814,Корпус,2024-03-25,Сеть
0.953473151604026,Корпус,2024-03-26,Сеть
0.9494327443350172,Корпус,2024-03-27,Сеть
0.9456404558506551,Корпус,2024-03-28,Сеть
0.9506327566543926,Корпус,2024-03-29,Сеть
0.9465071385946292,Корпус,2024-03-30,Сеть
0.92566114717995,Корпус,2024-03-31,Сеть
0.9247566358960831,Корпус,2024-04-01,Сеть
0.9250596250957748,Корпус,2024-04-02,Сеть
0.9221288946636474,Корпус,2024-04-03,Сеть
0.9172644783067464,Корпус,2024-04-04,Сеть
0.9195325345819346,Корпус,2024-04-05,Сеть
0.9223735778288702,Корпус,2024-04-06,Сеть
0.9081275136863348,Корпус,2024-04-07,Сеть
0.9129695797778126,Корпус,2024-04-08,Сеть
0.9106836432902856,Корпус,2024-04-09,Сеть
0.91053478210773,Корпус,2024-04-10,Сеть
0.9063093002545464,Корпус,2024-04-11,Сеть
0.916834654389358,Корпус,2024-04-12,Сеть
0.9207752363439644,Корпус,2024-04-13,Сеть
0.9072221489445136,Корпус,2024-04-14,Сеть
0.9145784657725032,Корпус,2024-04-15,Сеть
0.9135573129819784,Корпус,2024-04-16,Сеть
0.9129270449726102,Корпус,2024-04-17,Сеть
0.9099029985539164,Корпус,2024-04-18,Сеть
0.917936397909862,Корпус,2024-04-19,Сеть
0.9171769298071244,Корпус,2024-04-20,Сеть
0.9017303445923166,Корпус,2024-04-21,Сеть
0.9084118071717536,Корпус,2024-04-22,Сеть
0.9088106403244304,Корпус,2024-04-23,Сеть
0.9093163610696238,Корпус,2024-04-24,Сеть
0.9074810869891567,Корпус,2024-04-25,Сеть
0.9094659708512416,Корпус,2024-04-26,Сеть
0.9073207934798734,Корпус,2024-04-27,Сеть
0.893472127084412,Корпус,2024-04-28,Сеть
0.8879928206595968,Корпус,2024-04-29,Сеть
0.8904222546611353,Корпус,2024-04-30,Сеть
0.890592586743374,Корпус,2024-05-01,Сеть
0.8917554506359499,Корпус,2024-05-02,Сеть
0.8910991808540702,Корпус,2024-05-03,Сеть
0.888334314351945,Корпус,2024-05-04,Сеть
0.8717500459752565,Корпус,2024-05-05,Сеть
0.8594159023891647,Корпус,2024-05-06,Сеть
0.8541216159850602,Корпус,2024-05-07,Сеть
0.8641652349252391,Корпус,2024-05-08,Сеть
0.8690270082855017,Корпус,2024-05-09,Сеть
0.8778627638845843,Корпус,2024-05-10,Сеть
0.8685991238468181,Корпус,2024-05-11,Сеть
0.8615615202627089,Корпус,2024-05-12,Сеть
0.8685305974514178,Корпус,2024-05-13,Сеть
0.8732659151986518,Корпус,2024-05-14,Сеть
0.8739743747160844,Корпус,2024-05-15,Сеть
0.8763143574490224,Корпус,2024-05-16,Сеть
0.8840659516615045,Корпус,2024-05-17,Сеть
0.8844809461168845,Корпус,2024-05-18,Сеть
0.8743603051902878,Корпус,2024-05-19,Сеть
0.8816627658507837,Корпус,2024-05-20,Сеть
0.8869447717100251,Корпус,2024-05-21,Сеть
0.8910770492858923,Корпус,2024-05-22,Сеть
0.8919563664469127,Корпус,2024-05-23,Сеть
0.8959262690791354,Корпус,2024-05-24,Сеть
0.8948091440547223,Корпус,2024-05-25,Сеть
0.8833694804327653,Корпус,2024-05-26,Сеть
0.8991360883126145,Корпус,2024-05-27,Сеть
0.9082029443785098,Корпус,2024-05-28,Сеть
0.9138698683352856,Корпус,2024-05-29,Сеть
0.9157902483779814,Корпус,2024-05-30,Сеть
0.9196597302002854,Корпус,2024-05-31,Сеть
0.917528997412678,Корпус,2024-06-01,Сеть
0.9038785409072776,Корпус,2024-06-02,Сеть
0.9189031127071564,Корпус,2024-06-03,Сеть
0.9241098910056692,Корпус,2024-06-04,Сеть
0.9249155376295471,Корпус,2024-06-05,Сеть
0.9279865598283228,Корпус,2024-06-06,Сеть
0.9402427242975628,Корпус,2024-06-07,Сеть
0.9425814869508828,Корпус,2024-06-08,Сеть
0.9348398045863712,Корпус,2024-06-09,Сеть
0.93415275827479,Корпус,2024-06-10,Сеть
0.9437757763818478,Корпус,2024-06-11,Сеть
0.9523141348712272,Корпус,2024-06-12,Сеть
0.9605447283356192,Корпус,2024-06-13,Сеть
0.9653559879881408,Корпус,2024-06-14,Сеть
0.9559525458734806,Корпус,2024-06-15,Сеть
0.9452566703898718,Корпус,2024-06-16,Сеть
0.961245000334296,Корпус,2024-06-17,Сеть
0.9692759816020144,Корпус,2024-06-18,Сеть
0.9648748216791851,Корпус,2024-06-19,Сеть
0.9670468475440016,Корпус,2024-06-20,Сеть
0.9751307118196156,Корпус,2024-06-21,Сеть
0.969558605853266,Корпус,2024-06-22,Сеть
0.9580080606042182,Корпус,2024-06-23,Сеть
0.9675263738216854,Корпус,2024-06-24,Сеть
0.9700080332617348,Корпус,2024-06-25,Сеть
0.973953230155818,Корпус,2024-06-26,Сеть
0.9743095743253078,Корпус,2024-06-27,Сеть
0.9793543323487204,Корпус,2024-06-28,Сеть
0.9757373156223268,Корпус,2024-06-29,Сеть
0.9651908790960884,Корпус,2024-06-30,Сеть
0.9788722553067354,Корпус,2024-07-01,Сеть
0.9802979908996114,Корпус,2024-07-02,Сеть
0.9827451589352748,Корпус,2024-07-03,Сеть
0.9833963138024427,Корпус,2024-07-04,Сеть
0.9939965657409744,Корпус,2024-07-05,Сеть
0.9895042987896996,Корпус,2024-07-06,Сеть
0.9728446896150542,Корпус,2024-07-07,Сеть
0.9877017899561592,Корпус,2024-07-08,Сеть
0.9947344604296964,Корпус,2024-07-09,Сеть
0.9937343718901874,Корпус,2024-07-10,Сеть
0.9962940770735126,Корпус,2024-07-11,Сеть
1.0002083834506907,Корпус,2024-07-12,Сеть
1.0012866320988634,Корпус,2024-07-13,Сеть
0.9910433047458196,Корпус,2024-07-14,Сеть
1.0031006260645046,Корпус,2024-07-15,Сеть
1.008733417323839,Корпус,2024-07-16,Сеть
1.0107198183201072,Корпус,2024-07-17,Сеть
1.0097891071059224,Корпус,2024-07-18,Сеть
1.007831285684738,Корпус,2024-07-19,Сеть
1.0037451965365911,Корпус,2024-07-20,Сеть
0.9896503802810696,Корпус,2024-07-21,Сеть
1.0037595016116967,Корпус,2024-07-22,Сеть
1.0039408724046164,Корпус,2024-07-23,Сеть
1.0030593708121671,Корпус,2024-07-24,Сеть
1.0057139455531403,Корпус,2024-07-25,Сеть
1.0105440915801698,Корпус,2024-07-26,Сеть
1.003768917687841,Корпус,2024-07-27,Сеть
0.98920272164444,Корпус,2024-07-28,Сеть
1.006574496494273,Корпус,2024-07-29,Сеть
1.01160584077918,Корпус,2024-07-30,Сеть
1.0138577010881131,Корпус,2024-07-31,Сеть
1.011832777762698,Корпус,2024-08-01,Сеть
1.0175856809129114,Корпус,2024-08-02,Сеть
1.0056691046929982,Корпус,2024-08-03,Сеть
0.9965091521631714,Корпус,2024-08-04,Сеть
1.01465949158588,Корпус,2024-08-05,Сеть
1.0206869959751903,Корпус,2024-08-06,Сеть
1.0245757283713794,Корпус,2024-08-07,Сеть
1.0290866209612193,Корпус,2024-08-08,Сеть
1.0330686434791947,Корпус,2024-08-09,Сеть
1.0260816063372522,Корпус,2024-08-10,Сеть
1.0166655650511365,Корпус,2024-08-11,Сеть
1.02537164942775,Корпус,2024-08-12,Сеть
1.033176460932774,Корпус,2024-08-13,Сеть
1.0358738798988092,Корпус,2024-08-14,Сеть
1.0404583199713109,Корпус,2024-08-15,Сеть
1.0381529368916542,Корпус,2024-08-16,Сеть
1.0348153966435147,Корпус,2024-08-17,Сеть
1.0251458310805608,Корпус,2024-08-18,Сеть
1.0358889467123256,Корпус,2024-08-19,Сеть
1.037297251630243,Корпус,2024-08-20,Сеть
1.0436502138100274,Корпус,2024-08-21,Сеть
1.044252882200612,Корпус,2024-08-22,Сеть
1.0503346436046332,Корпус,2024-08-23,Сеть
1.0434408366755872,Корпус,2024-08-24,Сеть
1.0260732479685613,Корпус,2024-08-25,Сеть
1.0377508055610367,Корпус,2024-08-26,Сеть
1.0465328889658616,Корпус,2024-08-27,Сеть
1.0434792276449243,Корпус,2024-08-28,Сеть
1.036276615900354,Корпус,2024-08-29,Сеть
1.0369540971999849,Корпус,2024-08-30,Сеть
1.0358161942322228,Корпус,2024-08-31,Сеть
1.0266930860437344,Корпус,2024-09-01,Сеть
1.0408598351439005,Корпус,2024-09-02,Сеть
1.041367289487029,Корпус,2024-09-03,Сеть
1.0391600938388066,Корпус,2024-09-04,Сеть
1.0424340013426272,Корпус,2024-09-05,Сеть
1.042906603780588,Корпус,2024-09-06,Сеть
1.0373117505932994,Корпус,2024-09-07,Сеть
1.0273295684634405,Корпус,2024-09-08,Сеть
1.0402490957413542,Корпус,2024-09-09,Сеть
1.0475049228833306,Корпус,2024-09-10,Сеть
1.0473366494592544,Корпус,2024-09-11,Сеть
1.050188498288822,Корпус,2024-09-12,Сеть
1.0522833231294244,Корпус,2024-09-13,Сеть
1.0493861545371372,Корпус,2024-09-14,Сеть
1.0415621200832796,Корпус,2024-09-15,Сеть
1.050608538810441,Корпус,2024-09-16,Сеть
1.0514061030968829,Корпус,2024-09-17,Сеть
1.0429914247080243,Корпус,2024-09-18,Сеть
1.032246616201324,Корпус,2024-09-19,Сеть
1.035969948117382,Корпус,2024-09-20,Сеть
1.0287759584939058,Корпус,2024-09-21,Сеть
1.0141546912001644,Корпус,2024-09-22,Сеть
1.0231762961239208,Корпус,2024-09-23,Сеть
1.0232073924754317,Корпус,2024-09-24,Сеть
1.0154861192999909,Корпус,2024-09-25,Сеть
1.0138821292244071,Корпус,2024-09-26,Сеть
1.0170786385171833,Корпус,2024-09-27,Сеть
1.0118896956947545,Корпус,2024-09-28,Сеть
0.999992391180162,Корпус,2024-09-29,Сеть
1.0076467360892534,Корпус,2024-09-30,Сеть
1.010410436001594,Корпус,2024-10-01,Сеть
1.0101015639202673,Корпус,2024-10-02,Сеть
1.0111610458165683,Корпус,2024-10-03,Сеть
1.015928370017697,Корпус,2024-10-04,Сеть
1.017315724478927,Корпус,2024-10-05,Сеть
1.009839513787528,Корпус,2024-10-06,Сеть
1.024857145327736,Корпус,2024-10-07,Сеть
1.0241787633923802,Корпус,2024-10-08,Сеть
1.0236360578440955,Корпус,2024-10-09,Сеть
1.025628398305141,Корпус,2024-10-10,Сеть
1.0302087382428065,Корпус,2024-10-11,Сеть
1.033593028858361,Корпус,2024-10-12,Сеть
1.0242612639639637,Корпус,2024-10-13,Сеть
1.0288350494352867,Корпус,2024-10-14,Сеть
1.0313741524740343,Корпус,2024-10-15,Сеть
1.032752145124351,Корпус,2024-10-16,Сеть
1.027041660103214,Корпус,2024-10-17,Сеть
1.0330192356887309,Корпус,2024-10-18,Сеть
1.03630806237273,Корпус,2024-10-19,Сеть
1.0250333841025705,Корпус,2024-10-20,Сеть
1.0328125215611044,Корпус,2024-10-21,Сеть
1.0342761488401109,Корпус,2024-10-22,Сеть
1.027234264849037,Корпус,2024-10-23,Сеть
1.0221607203253331,Корпус,2024-10-24,Сеть
1.0269679603013304,Корпус,2024-10-25,Сеть
1.0298804811668694,Корпус,2024-10-26,Сеть
1.0211978986992445,Корпус,2024-10-27,Сеть
1.02414450654689,Корпус,2024-10-28,Сеть
1.0241686150368587,Корпус,2024-10-29,Сеть
1.026707733840033,Корпус,2024-10-30,Сеть
1.0306988982246164,Корпус,2024-10-31,Сеть
1.0297854368251431,Корпус,2024-11-01,Сеть
1.032041135274394,Корпус,2024-11-02,Сеть
1.02301974909679,Корпус,2024-11-03,Сеть
1.0233621361883047,Корпус,2024-11-04,Сеть
1.0292356725530705,Корпус,2024-11-05,Сеть
1.0357077167638749,Корпус,2024-11-06,Сеть
1.0353790525524906,Корпус,2024-11-07,Сеть
1.0457554118973356,Корпус,2024-11-08,Сеть
1.0611493598491797,Корпус,2024-11-09,Сеть
1.060772031043133,Корпус,2024-11-10,Сеть
1.0688696080356264,Корпус,2024-11-11,Сеть
1.076374267856406,Корпус,2024-11-12,Сеть
1.0819113601554,Корпус,2024-11-13,Сеть
1.0836345477603444,Корпус,2024-11-14,Сеть
1.0907993787589054,Корпус,2024-11-15,Сеть
1.1015709075801527,Корпус,2024-11-16,Сеть
1.0951624656814811,Корпус,2024-11-17,Сеть
1.09899511486903,Корпус,2024-11-18,Сеть
1.1043944120072169,Корпус,2024-11-19,Сеть
1.103020895914686,Корпус,2024-11-20,Сеть
1.109108270628156,Корпус,2024-11-21,Сеть
1.112578263726043,Корпус,2024-11-22,Сеть
1.1215138475650623,Корпус,2024-11-23,Сеть
1.1122367430077196,Корпус,2024-11-24,Сеть
1.114987714518168,Корпус,2024-11-25,Сеть
1.1185883983994156,Корпус,2024-11-26,Сеть
1.119322421939318,Корпус,2024-11-27,Сеть
1.119722986548188,Корпус,2024-11-28,Сеть
1.1220033075773277,Корпус,2024-11-29,Сеть
1.1314803875457633,Корпус,2024-11-30,Сеть
1.1250629847916271,Корпус,2024-12-01,Сеть
1.1354213631016172,Корпус,2024-12-02,Сеть
1.1408149252923063,Корпус,2024-12-03,Сеть
1.140370092357037,Корпус,2024-12-04,Сеть
1.1425340580200207,Корпус,2024-12-05,Сеть
1.1529446519223163,Корпус,2024-12-06,Сеть
1.157166734137013,Корпус,2024-12-07,Сеть
1.1485052025219298,Корпус,2024-12-08,Сеть
1.157254931966214,Корпус,2024-12-09,Сеть
1.16360142574096,Корпус,2024-12-10,Сеть
1.1690519292068604,Корпус,2024-12-11,Сеть
1.1656661817229312,Корпус,2024-12-12,Сеть
1.1735968744497405,Корпус,2024-12-13,Сеть
1.184141148649853,Корпус,2024-12-14,Сеть
1.1767109590505405,Корпус,2024-12-15,Сеть
1.1876590145572778,Корпус,2024-12-16,Сеть
1.197350730077927,Корпус,2024-12-17,Сеть
1.2034242144869798,Корпус,2024-12-18,Сеть
1.203056683768772,Корпус,2024-12-19,Сеть
1.2167617259230905,Корпус,2024-12-20,Сеть
1.2329520778919956,Корпус,2024-12-21,Сеть
1.2318119656267088,Корпус,2024-12-22,Сеть
1.2468588118854085,Корпус,2024-12-23,Сеть
1.2584296533347383,Корпус,2024-12-24,Сеть
1.2702994856169274,Корпус,2024-12-25,Сеть
1.2864215763610176,Корпус,2024-12-26,Сеть
1.296146127164409,Корпус,2024-12-27,Сеть
1.2477428466685314,Корпус,2024-12-28,Сеть
1.1509707589027207,Корпус,2024-12-29,Сеть
1.1821858465062176,Корпус,,Сеть
1.2066912810313857,Корпус,,Сеть
1.2289087877742453,Корпус,,Сеть
1.2533090180868718,Корпус,,Сеть
1.2696560805450925,Корпус,,Сеть
1.2265508093730784,Корпус,,Сеть
1.134017129066358,Корпус,,Сеть
1.0152075835149794,Чехол для GSM,2024-01-01,Сеть
1.0145283114513104,Чехол для GSM,2024-01-02,Сеть
1.007405079332894,Чехол для GSM,2024-01-03,Сеть
1.0011488822426116,Чехол для GSM,2024-01-04,Сеть
0.9999559588381406,Чехол для GSM,2024-01-05,Сеть
1.0103870309727785,Чехол для GSM,2024-01-06,Сеть
1.009029450397932,Чехол для GSM,2024-01-07,Сеть
1.0102650770213415,Чехол для GSM,2024-01-08,Сеть
1.0105743062564,Чехол для GSM,2024-01-09,Сеть
1.004241875176966,Чехол для GSM,2024-01-10,Сеть
0.9986183189178692,Чехол для GSM,2024-01-11,Сеть
0.9979315081783467,Чехол для GSM,2024-01-12,Сеть
1.0087674704449434,Чехол для GSM,2024-01-13,Сеть
1.007733801975664,Чехол для GSM,2024-01-14,Сеть
0.995176751115686,Чехол для GSM,2024-01-15,Сеть
0.983437999463036,Чехол для GSM,2024-01-16,Сеть
0.9750202834858748,Чехол для GSM,2024-01-17,Сеть
0.9684381865392954,Чехол для GSM,2024-01-18,Сеть
0.9650683877268996,Чехол для GSM,2024-01-19,Сеть
0.9773672260227524,Чехол для GSM,2024-01-20,Сеть
0.9786596347240164,Чехол для GSM,2024-01-21,Сеть
0.9661182588006556,Чехол для GSM,2024-01-22,Сеть
0.9561764035630572,Чехол для GSM,2024-01-23,Сеть
0.9472090804719796,Чехол для GSM,2024-01-24,Сеть
0.9387172314278194,Чехол для GSM,2024-01-25,Сеть
0.9378141562072934,Чехол для GSM,2024-01-26,Сеть
0.9511435031987134,Чехол для GSM,2024-01-27,Сеть
0.9547912155969392,Чехол для GSM,2024-01-28,Сеть
0.9448944618068968,Чехол для GSM,2024-01-29,Сеть
0.935567822702475,Чехол для GSM,2024-01-30,Сеть
0.9268899047377392,Чехол для GSM,2024-01-31,Сеть
0.9222692614492374,Чехол для GSM,2024-02-01,Сеть
0.920722085288553,Чехол для GSM,2024-02-02,Сеть
0.9358578426111336,Чехол для GSM,2024-02-03,Сеть
0.9429682226872746,Чехол для GSM,2024-02-04,Сеть
0.934229599186977,Чехол для GSM,2024-02-05,Сеть
0.9273806378328786,Чехол для GSM,2024-02-06,Сеть
0.9229051692615886,Чехол для GSM,2024-02-07,Сеть
0.9201865574704052,Чехол для GSM,2024-02-08,Сеть
0.9252403394015792,Чехол для GSM,2024-02-09,Сеть
0.9462651665382452,Чехол для GSM,2024-02-10,Сеть
0.9568397806174264,Чехол для GSM,2024-02-11,Сеть
0.9531942354028478,Чехол для GSM,2024-02-12,Сеть
0.9520317405299124,Чехол для GSM,2024-02-13,Сеть
0.9515072801919636,Чехол для GSM,2024-02-14,Сеть
0.9508342521963552,Чехол для GSM,2024-02-15,Сеть
0.9544627076829726,Чехол для GSM,2024-02-16,Сеть
0.9730090063146754,Чехол для GSM,2024-02-17,Сеть
0.9843888545676324,Чехол для GSM,2024-02-18,Сеть
0.9808704388525648,Чехол для GSM,2024-02-19,Сеть
0.9793635584627992,Чехол для GSM,2024-02-20,Сеть
0.978563589711386,Чехол для GSM,2024-02-21,Сеть
0.9798194934551228,Чехол для GSM,2024-02-22,Сеть
0.9835007511487488,Чехол для GSM,2024-02-23,Сеть
0.9945260533446088,Чехол для GSM,2024-02-24,Сеть
0.994870601888948,Чехол для GSM,2024-02-25,Сеть
0.9817534288422276,Чехол для GSM,2024-02-26,Сеть
0.9704891728400924,Чехол для GSM,2024-02-27,Сеть
0.9612648618691744,Чехол для GSM,2024-02-28,Сеть
0.9543619173759093,Чехол для GSM,2024-02-29,Сеть
0.9546894122400592,Чехол для GSM,2024-03-01,Сеть
0.9743157311404532,Чехол для GSM,2024-03-02,Сеть
0.9879891084587712,Чехол для GSM,2024-03-03,Сеть
0.990330456432957,Чехол для GSM,2024-03-04,Сеть
0.991240387856357,Чехол для GSM,2024-03-05,Сеть
0.9930835557861756,Чехол для GSM,2024-03-06,Сеть
0.99475071952122,Чехол для GSM,2024-03-07,Сеть
1.0005149265066198,Чехол для GSM,2024-03-08,Сеть
1.01223330279094,Чехол для GSM,2024-03-09,Сеть
1.0103442536283014,Чехол для GSM,2024-03-10,Сеть
0.9982688129497846,Чехол для GSM,2024-03-11,Сеть
0.9839042479063376,Чехол для GSM,2024-03-12,Сеть
0.9727268859308896,Чехол для GSM,2024-03-13,Сеть
0.9643121925790504,Чехол для GSM,2024-03-14,Сеть
0.9610680437170144,Чехол для GSM,2024-03-15,Сеть
0.9730922815797858,Чехол для GSM,2024-03-16,Сеть
0.9770443124134206,Чехол для GSM,2024-03-17,Сеть
0.9644610189478198,Чехол для GSM,2024-03-18,Сеть
0.9554183614653476,Чехол для GSM,2024-03-19,Сеть
0.9465114012927224,Чехол для GSM,2024-03-20,Сеть
0.9395581857677916,Чехол для GSM,2024-03-21,Сеть
0.937158790718963,Чехол для GSM,2024-03-22,Сеть
0.9480643367775328,Чехол для GSM,2024-03-23,Сеть
0.9516790255633554,Чехол для GSM,2024-03-24,Сеть
0.9412083798768516,Чехол для GSM,2024-03-25,Сеть
0.9322134215980392,Чехол для GSM,2024-03-26,Сеть
0.9264571062144076,Чехол для GSM,2024-03-27,Сеть
0.920442817835114,Чехол для GSM,2024-03-28,Сеть
0.9184194441094256,Чехол для GSM,2024-03-29,Сеть
0.9230966847040762,Чехол для GSM,2024-03-30,Сеть
0.9210190418880646,Чехол для GSM,2024-03-31,Сеть
0.9046055716257252,Чехол для GSM,2024-04-01,Сеть
0.8896093318380163,Чехол для GSM,2024-04-02,Сеть
0.8757671532080316,Чехол для GSM,2024-04-03,Сеть
0.8663054141566316,Чехол для GSM,2024-04-04,Сеть
0.8640282619787246,Чехол для GSM,2024-04-05,Сеть
0.8751127094461115,Чехол для GSM,2024-04-06,Сеть
0.8770253325591704,Чехол для GSM,2024-04-07,Сеть
0.8719452014151063,Чехол для GSM,2024-04-08,Сеть
0.867982480389955,Чехол для GSM,2024-04-09,Сеть
0.8666169368136114,Чехол для GSM,2024-04-10,Сеть
0.8670148451370047,Чехол для GSM,2024-04-11,Сеть
0.8757683114520278,Чехол для GSM,2024-04-12,Сеть
0.8967316461707976,Чехол для GSM,2024-04-13,Сеть
0.904854268120295,Чехол для GSM,2024-04-14,Сеть
0.9015181283402064,Чехол для GSM,2024-04-15,Сеть
0.8986261719579155,Чехол для GSM,2024-04-16,Сеть
0.8947614333335551,Чехол для GSM,2024-04-17,Сеть
0.8925719590559555,Чехол для GSM,2024-04-18,Сеть
0.8946628290686607,Чехол для GSM,2024-04-19,Сеть
0.9045070666208738,Чехол для GSM,2024-04-20,Сеть
0.9084183465597396,Чехол для GSM,2024-04-21,Сеть
0.9040652394214622,Чехол для GSM,2024-04-22,Сеть
0.8982813394055735,Чехол для GSM,2024-04-23,Сеть
0.8959454953091195,Чехол для GSM,2024-04-24,Сеть
0.8925864768474883,Чехол для GSM,2024-04-25,Сеть
0.8979491429521125,Чехол для GSM,2024-04-26,Сеть
0.907977604015464,Чехол для GSM,2024-04-27,Сеть
0.9085993488888552,Чехол для GSM,2024-04-28,Сеть
0.9066128394801216,Чехол для GSM,2024-04-29,Сеть
0.9045978196147152,Чехол для GSM,2024-04-30,Сеть
0.9027424823861504,Чехол для GSM,2024-05-01,Сеть
0.9030324306800463,Чехол для GSM,2024-05-02,Сеть
0.9033454964272428,Чехол для GSM,2024-05-03,Сеть
0.9045590959809487,Чехол для GSM,2024-05-04,Сеть
0.9016773878001187,Чехол для GSM,2024-05-05,Сеть
0.8956208173217598,Чехол для GSM,2024-05-06,Сеть
0.8908262528841225,Чехол для GSM,2024-05-07,Сеть
0.890518760709488,Чехол для GSM,2024-05-08,Сеть
0.8916110343190985,Чехол для GSM,2024-05-09,Сеть
0.8980508287732695,Чехол для GSM,2024-05-10,Сеть
0.9038717980112654,Чехол для GSM,2024-05-11,Сеть
0.91006960853118,Чехол для GSM,2024-05-12,Сеть
0.9112969297914366,Чехол для GSM,2024-05-13,Сеть
0.9117414521821128,Чехол для GSM,2024-05-14,Сеть
0.91461139056913,Чехол для GSM,2024-05-15,Сеть
0.9160658549909152,Чехол для GSM,2024-05-16,Сеть
0.9222377906992764,Чехол для GSM,2024-05-17,Сеть
0.9361072599837637,Чехол для GSM,2024-05-18,Сеть
0.9419308731261604,Чехол для GSM,2024-05-19,Сеть
0.941256971020825,Чехол для GSM,2024-05-20,Сеть
0.9409713090618064,Чехол для GSM,2024-05-21,Сеть
0.9403271055451818,Чехол для GSM,2024-05-22,Сеть
0.9421841257602191,Чехол для GSM,2024-05-23,Сеть
0.9475121913670338,Чехол для GSM,2024-05-24,Сеть
0.9597636943923546,Чехол для GSM,2024-05-25,Сеть
0.9659252151580264,Чехол для GSM,2024-05-26,Сеть
0.96626174154904,Чехол для GSM,2024-05-27,Сеть
0.9646756374730232,Чехол для GSM,2024-05-28,Сеть
